time,Barometer,Bar6hourMaxs,Bar6hourMins,TempIn,HumIn,TempOut,Temp6hourMaxs,Temp6hourMins,HumOut,WindSpeed,WindDir
1681752377.0,996.7,997.4,996.6,30.4,21,18.5,32.5,17.4,31,2.235136343316942,288
1681752387.0,996.7,997.4,996.6,30.4,21,18.5,32.5,17.4,31,2.6821636119803305,261
1681752397.0,996.7,997.4,996.6,30.4,21,18.6,32.5,17.4,31,1.3410818059901652,297
1681752407.0,996.7,997.4,996.6,30.4,21,18.6,32.5,17.4,31,1.7881090746535537,272
1681752417.0,996.7,997.4,996.6,30.4,21,18.6,32.5,17.4,31,1.3410818059901652,262
1681752427.0,996.6,997.4,996.6,31.3,19,18.6,32.5,17.4,31,1.7881090746535537,248
1681752437.0,996.6,997.4,996.6,31.3,19,18.6,32.5,17.4,31,0.8940545373267769,275
1681752447.0,996.6,997.4,996.6,31.3,19,18.7,32.5,17.4,31,1.3410818059901652,276
1681752457.0,996.6,997.4,996.6,31.3,19,18.7,32.5,17.4,31,1.7881090746535537,262
1681752467.0,996.6,997.4,996.6,31.3,19,18.7,32.5,17.4,31,0.44702726866338843,209
1681752477.0,996.6,997.4,996.6,31.3,19,18.7,32.5,17.4,31,0.8940545373267769,276
1681752487.0,996.7,997.4,996.6,31.8,16,18.7,32.5,17.4,31,2.6821636119803305,252
1681752497.0,996.7,997.4,996.6,31.8,16,18.7,32.5,17.4,31,2.6821636119803305,262
1681752507.0,996.7,997.4,996.6,31.8,16,18.8,32.5,17.4,31,1.3410818059901652,186
1681752517.0,996.7,997.4,996.6,31.8,16,18.8,32.5,17.4,31,3.129190880643719,267
1681752527.0,996.7,997.4,996.6,31.8,16,18.8,32.5,17.4,31,2.6821636119803305,244
1681752537.0,996.7,997.4,996.6,31.8,16,18.8,32.5,17.4,30,1.7881090746535537,228
1681752547.0,996.8,997.4,996.6,32.0,15,18.8,32.5,17.4,30,0.8940545373267769,243
1681752557.0,996.8,997.4,996.6,32.0,15,18.8,32.5,17.4,30,0.8940545373267769,143
1681752567.0,996.8,997.4,996.6,32.0,15,18.9,32.5,17.4,30,0.44702726866338843,216
1681752577.0,996.8,997.4,996.6,32.0,15,18.9,32.5,17.4,30,0.8940545373267769,269
1681752587.0,996.8,997.4,996.6,32.0,15,18.9,32.5,17.4,31,2.235136343316942,224
1681752597.0,996.8,997.4,996.6,32.0,15,19.0,32.5,17.4,31,1.7881090746535537,238
1681752607.0,996.8,997.4,996.6,31.8,15,18.9,32.5,17.4,31,2.235136343316942,243
1681752637.0,996.8,997.4,996.6,31.8,15,18.9,32.5,17.4,30,2.235136343316942,226
1681752647.0,996.7,997.4,996.6,30.9,16,18.9,32.5,17.4,30,1.7881090746535537,261
1681752677.0,996.7,997.4,996.6,30.9,16,18.9,32.5,17.4,30,1.7881090746535537,263
1681752687.0,996.7,997.4,996.6,30.9,16,18.9,32.5,17.4,30,2.235136343316942,278
1681752697.0,996.7,997.4,996.6,30.9,16,18.9,32.5,17.4,32,1.3410818059901652,289
1681752707.0,996.7,997.4,996.6,30.9,16,18.9,32.5,17.4,32,1.3410818059901652,277
1681752717.0,996.7,997.4,996.6,30.9,16,18.9,32.5,17.4,32,1.7881090746535537,267
1681752727.0,996.5,997.4,996.5,30.9,18,18.9,32.5,17.4,32,1.3410818059901652,243
1681752737.0,996.5,997.4,996.5,30.9,18,18.9,32.5,17.4,32,0.8940545373267769,226
1681752747.0,996.5,997.4,996.5,30.9,18,18.9,32.5,17.4,29,0.8940545373267769,251
1681752757.0,996.5,997.4,996.5,30.9,18,18.8,32.5,17.4,29,1.7881090746535537,164
1681752767.0,996.5,997.4,996.5,30.9,18,18.8,32.5,17.4,29,1.3410818059901652,229
1681752777.0,996.5,997.4,996.5,30.9,18,18.8,32.5,17.4,29,1.3410818059901652,240
1681752787.0,996.8,997.4,996.5,30.3,16,18.8,32.5,17.4,29,0.8940545373267769,282
1681752797.0,996.8,997.4,996.5,30.3,16,18.7,32.5,17.4,31,1.3410818059901652,252
1681752807.0,996.8,997.4,996.5,30.3,16,18.7,32.5,17.4,31,1.3410818059901652,254
1681752817.0,996.8,997.4,996.5,30.3,16,18.7,32.5,17.4,31,1.3410818059901652,227
1681752827.0,996.8,997.4,996.5,30.3,16,18.7,32.5,17.4,31,1.7881090746535537,254
1681752837.0,996.8,997.4,996.5,30.3,16,18.7,32.5,17.4,31,2.6821636119803305,224
1681752847.0,996.8,997.4,996.5,29.9,17,18.7,32.5,17.4,29,1.7881090746535537,214
1681752857.0,996.8,997.4,996.5,29.9,17,18.6,32.5,17.4,29,0.8940545373267769,258
1681752867.0,996.8,997.4,996.5,29.9,17,18.6,32.5,17.4,29,1.3410818059901652,236
1681752877.0,996.8,997.4,996.5,29.9,17,18.5,32.5,17.4,29,2.235136343316942,214
1681752887.0,996.8,997.4,996.5,29.9,17,18.5,32.5,17.4,29,2.235136343316942,245
1681752897.0,996.8,997.4,996.5,29.9,17,18.4,32.5,17.4,29,2.235136343316942,250
1681752907.0,996.9,997.4,996.5,29.2,17,18.4,32.5,17.4,30,1.7881090746535537,255
1681752917.0,996.9,997.4,996.5,29.2,17,18.3,32.5,17.4,30,2.6821636119803305,259
1681752927.0,996.9,997.4,996.5,29.2,17,18.3,32.5,17.4,30,1.3410818059901652,264
1681752937.0,996.9,997.4,996.5,29.2,17,18.3,32.5,17.4,30,0.8940545373267769,252
1681752947.0,996.9,997.4,996.5,29.2,17,18.3,32.5,17.4,30,0.8940545373267769,256
1681752957.0,996.9,997.4,996.5,29.2,17,18.3,32.5,17.4,31,0.8940545373267769,237
1681752967.0,996.8,997.4,996.5,28.3,19,18.2,32.5,17.4,31,1.3410818059901652,285
1681752977.0,996.8,997.4,996.5,28.3,19,18.2,32.5,17.4,31,0.8940545373267769,271
1681752987.0,996.8,997.4,996.5,28.3,19,18.2,32.5,17.4,31,0.44702726866338843,262
1681752997.0,996.8,997.4,996.5,28.3,19,18.2,32.5,17.4,31,0.8940545373267769,151
1681753007.0,996.8,997.4,996.5,28.3,19,18.1,32.5,17.4,31,1.7881090746535537,223
1681753017.0,996.8,997.4,996.5,28.3,19,18.1,32.5,17.4,31,1.3410818059901652,213
1681753027.0,996.6,997.4,996.5,27.3,19,18.1,32.5,17.4,31,1.3410818059901652,276
1681753037.0,996.6,997.4,996.5,27.3,19,18.1,32.5,17.4,31,1.3410818059901652,264
1681753047.0,996.6,997.4,996.5,27.3,19,18.1,32.5,17.4,31,0.44702726866338843,241
1681753057.0,996.6,997.4,996.5,27.3,19,18.0,32.5,17.4,30,0.8940545373267769,223
1681753067.0,996.6,997.4,996.5,27.3,19,17.9,32.5,17.4,30,0.8940545373267769,283
1681753077.0,996.6,997.4,996.5,27.3,19,17.9,32.5,17.4,30,1.7881090746535537,230
1681753087.0,996.7,997.4,996.5,26.7,21,17.9,32.5,17.4,30,0.44702726866338843,274
1681753097.0,996.7,997.4,996.5,26.7,21,17.9,32.5,17.4,30,1.7881090746535537,273
1681753107.0,996.7,997.4,996.5,26.7,21,17.9,32.5,17.4,30,0.44702726866338843,196
1681753117.0,996.7,997.4,996.5,26.7,21,17.9,32.5,17.4,33,1.3410818059901652,219
1681753127.0,996.7,997.4,996.5,26.7,21,17.8,32.5,17.4,33,0.8940545373267769,291
1681753137.0,996.7,997.4,996.5,26.7,21,17.8,32.5,17.4,33,0.8940545373267769,227
1681753147.0,996.5,997.4,996.5,26.2,19,17.9,32.5,17.4,33,0.44702726866338843,155
1681753157.0,996.5,997.4,996.5,26.2,19,17.9,32.5,17.4,33,0.44702726866338843,269
1681753167.0,996.5,997.4,996.5,26.2,19,17.8,32.5,17.4,33,0.8940545373267769,281
1681753177.0,996.5,997.4,996.5,26.2,19,17.8,32.5,17.4,33,1.3410818059901652,297
1681753187.0,996.5,997.4,996.5,26.2,19,17.8,32.5,17.4,33,1.3410818059901652,279
1681753197.0,996.5,997.4,996.5,26.2,19,17.8,32.5,17.4,33,1.7881090746535537,242
1681753207.0,996.7,997.4,996.5,25.8,22,17.8,32.5,17.4,33,1.3410818059901652,229
1681753217.0,996.7,997.4,996.5,25.8,22,17.8,32.5,17.4,32,0.44702726866338843,214
1681753227.0,996.7,997.4,996.5,25.8,22,17.7,32.5,17.4,32,0.0,221
1681753237.0,996.7,997.4,996.5,25.8,22,17.7,32.5,17.4,32,0.0,250
1681753247.0,996.7,997.4,996.5,25.8,22,17.7,32.5,17.4,32,0.0,235
1681753257.0,996.7,997.4,996.5,25.8,22,17.7,32.5,17.4,32,1.3410818059901652,223
1681753267.0,996.6,997.4,996.5,25.4,22,17.7,32.5,17.4,31,1.7881090746535537,250
1681753277.0,996.6,997.4,996.5,25.4,22,17.7,32.5,17.4,31,0.8940545373267769,214
1681753287.0,996.6,997.4,996.5,25.4,22,17.7,32.5,17.4,31,0.8940545373267769,254
1681753297.0,996.6,997.4,996.5,25.4,22,17.7,32.5,17.4,31,1.3410818059901652,266
1681753307.0,996.6,997.4,996.5,25.4,22,17.7,32.5,17.4,31,1.7881090746535537,252
1681753317.0,996.6,997.4,996.5,25.4,22,17.7,32.5,17.4,31,1.7881090746535537,255
1681753327.0,996.8,997.4,996.5,25.0,21,17.7,32.5,17.4,32,0.8940545373267769,262
1681753337.0,996.8,997.4,996.5,25.0,21,17.6,32.5,17.4,32,1.3410818059901652,244
1681753347.0,996.8,997.4,996.5,25.0,21,17.7,32.5,17.4,32,2.235136343316942,252
1681753357.0,996.8,997.4,996.5,25.0,21,17.6,32.5,17.4,32,1.3410818059901652,252
1681753367.0,996.8,997.4,996.5,25.0,21,17.6,32.5,17.4,32,1.3410818059901652,264
1681753377.0,996.8,997.4,996.5,25.0,21,17.6,32.5,17.4,32,0.8940545373267769,259
1681753387.0,996.7,997.4,996.5,24.4,22,17.6,32.5,17.4,32,1.3410818059901652,264
1681753397.0,996.7,997.4,996.5,24.4,22,17.6,32.5,17.4,32,1.3410818059901652,249
1681753407.0,996.7,997.4,996.5,24.4,22,17.6,32.5,17.4,32,1.3410818059901652,245
1681753417.0,996.7,997.4,996.5,24.4,22,17.6,32.5,17.4,32,1.3410818059901652,261
1681753427.0,996.7,997.4,996.5,24.4,22,17.6,32.5,17.4,32,1.3410818059901652,235
1681753437.0,996.7,997.4,996.5,24.4,22,17.6,32.5,17.4,32,0.8940545373267769,251
1681753447.0,996.7,997.4,996.5,24.3,23,17.6,32.5,17.4,32,1.3410818059901652,246
1681753457.0,996.7,997.4,996.5,24.3,23,17.6,32.5,17.4,32,0.44702726866338843,205
1681753467.0,996.7,997.4,996.5,24.3,23,17.6,32.5,17.4,32,0.44702726866338843,263
1681753477.0,996.7,997.4,996.5,24.3,23,17.6,32.5,17.4,32,1.3410818059901652,264
1681753487.0,996.7,997.4,996.5,24.3,23,17.6,32.5,17.4,32,1.7881090746535537,285
1681753497.0,996.7,997.4,996.5,24.3,23,17.6,32.5,17.4,32,1.3410818059901652,255
1681753507.0,996.6,997.4,996.5,24.1,22,17.6,32.5,17.4,32,0.8940545373267769,257
1681753517.0,996.6,997.4,996.5,24.1,22,17.6,32.5,17.4,32,0.44702726866338843,271
1681753527.0,996.6,997.4,996.5,24.1,22,17.6,32.5,17.4,32,0.8940545373267769,229
1681753537.0,996.6,997.4,996.5,24.1,22,17.6,32.5,17.4,34,2.235136343316942,255
1681753547.0,996.6,997.4,996.5,24.1,22,17.6,32.5,17.4,34,1.3410818059901652,215
1681753557.0,996.6,997.4,996.5,24.1,22,17.6,32.5,17.4,34,0.8940545373267769,209
1681753567.0,996.5,997.4,996.5,24.1,22,17.6,32.5,17.4,34,0.44702726866338843,210
1681753577.0,996.5,997.4,996.5,24.1,22,17.6,32.5,17.4,34,0.44702726866338843,131
1681753587.0,996.5,997.4,996.5,24.1,22,17.6,32.5,17.4,32,0.44702726866338843,221
1681753597.0,996.5,997.4,996.5,24.1,22,17.6,32.5,17.4,32,0.44702726866338843,240
1681753607.0,996.5,997.4,996.5,24.1,22,17.6,32.5,17.4,32,0.8940545373267769,212
1681753617.0,996.5,997.4,996.5,24.1,22,17.6,32.5,17.4,32,0.44702726866338843,203
1681753627.0,996.7,997.4,996.5,24.0,24,17.6,32.5,17.4,32,0.0,110
1681753637.0,996.7,997.4,996.5,24.0,24,17.6,32.5,17.4,33,0.0,246
1681753647.0,996.7,997.4,996.5,24.0,24,17.6,32.5,17.4,33,1.7881090746535537,255
1681753657.0,996.7,997.4,996.5,24.0,24,17.6,32.5,17.4,33,0.8940545373267769,230
1681753667.0,996.7,997.4,996.5,24.0,24,17.7,32.5,17.4,33,0.8940545373267769,219
1681753677.0,996.7,997.4,996.5,24.0,24,17.7,32.5,17.4,33,0.8940545373267769,265
1681753687.0,996.5,997.4,996.5,24.3,22,17.7,32.5,17.4,32,0.44702726866338843,185
1681753697.0,996.5,997.4,996.5,24.3,22,17.7,32.5,17.4,32,0.44702726866338843,264
1681753707.0,996.5,997.4,996.5,24.3,22,17.7,32.5,17.4,32,0.8940545373267769,226
1681753717.0,996.5,997.4,996.5,24.3,22,17.7,32.5,17.4,32,0.44702726866338843,11
1681753727.0,996.5,997.4,996.5,24.3,22,17.7,32.5,17.4,32,1.7881090746535537,276
1681753737.0,996.5,997.4,996.5,24.3,22,17.7,32.5,17.4,32,1.7881090746535537,271
1681753747.0,996.5,997.4,996.5,24.6,24,17.8,32.5,17.4,32,1.3410818059901652,273
1681753757.0,996.5,997.4,996.5,24.6,24,17.7,32.5,17.4,32,1.3410818059901652,257
1681753767.0,996.5,997.4,996.5,24.6,24,17.7,32.5,17.4,32,0.8940545373267769,290
1681753777.0,996.5,997.4,996.5,24.6,24,17.8,32.5,17.4,32,0.44702726866338843,248
1681753787.0,996.5,997.4,996.5,24.6,24,17.8,32.5,17.4,32,0.0,283
1681753797.0,996.5,997.4,996.5,24.6,24,17.8,32.5,17.4,34,1.3410818059901652,292
1681753807.0,996.5,997.4,996.5,24.9,24,17.8,32.5,17.4,34,1.7881090746535537,280
1681753817.0,996.5,997.4,996.5,24.9,24,17.8,32.5,17.4,34,1.7881090746535537,266
1681753827.0,996.5,997.4,996.5,24.9,24,17.8,32.5,17.4,34,1.3410818059901652,277
1681753837.0,996.5,997.4,996.5,24.9,24,17.8,32.5,17.4,34,1.3410818059901652,280
1681753847.0,996.5,997.4,996.5,24.9,24,17.8,32.5,17.4,33,1.3410818059901652,264
1681753857.0,996.5,997.4,996.5,24.9,24,17.8,32.5,17.4,33,0.8940545373267769,279
1681753867.0,996.4,997.4,996.4,25.4,25,17.8,32.5,17.4,33,0.8940545373267769,255
1681753877.0,996.4,997.4,996.4,25.4,25,17.9,32.5,17.4,33,1.7881090746535537,278
1681753887.0,996.4,997.4,996.4,25.4,25,17.9,32.5,17.4,33,1.3410818059901652,282
1681753897.0,996.4,997.4,996.4,25.4,25,17.8,32.5,17.4,33,0.8940545373267769,271
1681753907.0,996.4,997.4,996.4,25.4,25,17.9,32.5,17.4,33,0.8940545373267769,260
1681753917.0,996.4,997.4,996.4,25.4,25,17.9,32.5,17.4,33,0.8940545373267769,300
1681753927.0,996.3,997.4,996.3,26.1,24,17.9,32.5,17.4,33,2.6821636119803305,283
1681753937.0,996.3,997.4,996.3,26.1,24,17.9,32.5,17.4,33,1.3410818059901652,263
1681753947.0,996.3,997.4,996.3,26.1,24,17.9,32.5,17.4,33,1.3410818059901652,179
1681753957.0,996.3,997.4,996.3,26.1,24,18.0,32.5,17.4,35,1.3410818059901652,245
1681753967.0,996.3,997.4,996.3,26.1,24,18.0,32.5,17.4,35,1.7881090746535537,223
1681753977.0,996.3,997.4,996.3,26.1,24,17.9,32.5,17.4,35,1.7881090746535537,238
1681753987.0,996.3,997.4,996.3,26.2,20,18.0,32.5,17.4,35,1.3410818059901652,226
1681753997.0,996.3,997.4,996.3,26.2,20,18.0,32.5,17.4,35,1.7881090746535537,245
1681754007.0,996.3,997.4,996.3,26.2,20,18.0,32.5,17.4,31,0.8940545373267769,276
1681754017.0,996.3,997.4,996.3,26.2,20,18.0,32.5,17.4,31,0.8940545373267769,264
1681754027.0,996.3,997.4,996.3,26.2,20,18.0,32.5,17.4,31,1.7881090746535537,260
1681754037.0,996.3,997.4,996.3,26.2,20,18.1,32.5,17.4,31,1.7881090746535537,283
1681754047.0,996.3,997.4,996.3,26.1,22,18.0,32.5,17.4,31,3.129190880643719,233
1681754057.0,996.3,997.4,996.3,26.1,22,18.1,32.5,17.4,33,1.7881090746535537,250
1681754067.0,996.3,997.4,996.3,26.1,22,18.1,32.5,17.4,33,0.8940545373267769,248
1681754077.0,996.3,997.4,996.3,26.1,22,18.1,32.5,17.4,33,2.6821636119803305,248
1681754087.0,996.3,997.4,996.3,26.1,22,18.2,32.5,17.4,33,2.6821636119803305,266
1681754097.0,996.3,997.4,996.3,26.1,22,18.2,32.5,17.4,33,1.3410818059901652,252
1681754107.0,996.3,997.4,996.3,26.6,21,18.2,32.5,17.4,34,1.7881090746535537,279
1681754117.0,996.3,997.4,996.3,26.6,21,18.2,32.5,17.4,34,3.5762181493071075,259
1681754127.0,996.3,997.4,996.3,26.6,21,18.3,32.5,17.4,34,1.7881090746535537,216
1681754137.0,996.3,997.4,996.3,26.6,21,18.3,32.5,17.4,34,2.6821636119803305,255
1681754147.0,996.3,997.4,996.3,26.6,21,18.3,32.5,17.4,34,2.6821636119803305,236
1681754157.0,996.3,997.4,996.3,26.6,21,18.3,32.5,17.4,34,2.235136343316942,238
1681754167.0,996.3,997.4,996.3,27.4,20,18.4,32.5,17.4,32,1.7881090746535537,258
1681754177.0,996.3,997.4,996.3,27.4,20,18.4,32.5,17.4,32,2.6821636119803305,273
1681754187.0,996.3,997.4,996.3,27.4,20,18.4,32.5,17.4,32,2.235136343316942,278
1681754197.0,996.3,997.4,996.3,27.4,20,18.5,32.5,17.4,32,2.235136343316942,269
1681754207.0,996.3,997.4,996.3,27.4,20,18.6,32.5,17.4,32,0.8940545373267769,252
1681754217.0,996.3,997.4,996.3,27.4,20,18.6,32.5,17.4,36,1.7881090746535537,214
1681754227.0,996.3,997.4,996.3,28.3,20,18.6,32.5,17.4,36,2.235136343316942,229
1681754237.0,996.3,997.4,996.3,28.3,20,18.7,32.5,17.4,36,3.129190880643719,257
1681754247.0,996.3,997.4,996.3,28.3,20,18.8,32.5,17.4,36,2.6821636119803305,235
1681754257.0,996.3,997.4,996.3,28.3,20,18.8,32.5,17.4,36,0.8940545373267769,262
1681754267.0,996.3,997.4,996.3,28.3,20,18.9,32.5,17.4,32,1.7881090746535537,281
1681754277.0,996.3,997.4,996.3,28.3,20,18.9,32.5,17.4,32,1.3410818059901652,230
1681754287.0,996.4,997.4,996.3,29.1,20,18.9,32.5,17.4,32,1.7881090746535537,219
1681754297.0,996.4,997.4,996.3,29.1,20,19.0,32.5,17.4,32,0.44702726866338843,182
1681754307.0,996.4,997.4,996.3,29.1,20,19.0,32.5,17.4,32,1.7881090746535537,123
1681754317.0,996.4,997.4,996.3,29.1,20,19.1,32.5,17.4,32,0.8940545373267769,134
1681754327.0,996.4,997.4,996.3,29.1,20,19.1,32.5,17.4,32,1.3410818059901652,194
1681754337.0,996.4,997.4,996.3,29.1,20,19.1,32.5,17.4,32,0.8940545373267769,269
1681754347.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,32,1.7881090746535537,219
1681754357.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,32,0.8940545373267769,217
1681754367.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,32,0.0,204
1681754377.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,31,0.0,61
1681754387.0,996.1,997.4,996.1,29.6,20,19.3,32.5,17.4,31,0.0,193
1681754397.0,996.1,997.4,996.1,29.6,20,19.3,32.5,17.4,31,0.0,155
1681754407.0,996.4,997.4,996.1,30.6,19,19.3,32.5,17.4,31,0.44702726866338843,224
1681754417.0,996.4,997.4,996.1,30.6,19,19.3,32.5,17.4,31,0.0,185
1681754427.0,996.4,997.4,996.1,30.6,19,19.3,32.5,17.4,31,0.44702726866338843,271
1681754437.0,996.4,997.4,996.1,30.6,19,19.4,32.5,17.4,31,0.8940545373267769,268
1681754447.0,996.4,997.4,996.1,30.6,19,19.4,32.5,17.4,31,1.3410818059901652,243
1681754457.0,996.4,997.4,996.1,30.6,19,19.4,32.5,17.4,31,0.8940545373267769,248
1681754467.0,996.4,997.4,996.1,31.8,18,19.4,32.5,17.4,31,0.8940545373267769,235
1681754477.0,996.4,997.4,996.1,31.8,18,19.4,32.5,17.4,32,1.3410818059901652,245
1681754487.0,996.4,997.4,996.1,31.8,18,19.4,32.5,17.4,32,0.8940545373267769,107
1681754497.0,996.4,997.4,996.1,31.8,18,19.5,32.5,17.4,32,0.8940545373267769,185
1681754507.0,996.4,997.4,996.1,31.8,18,19.5,32.5,17.4,32,0.44702726866338843,210
1681754517.0,996.4,997.4,996.1,31.8,18,19.5,32.5,17.4,32,0.8940545373267769,84
